id,title,description,url,start_time,end_time,venue_id,venue_details
1250476835,PDX Exploit Workshop,"Hey everybody. Got a bug you just can't land? Is there a recent CVE you've been eyeballing seductively? Just want to brush up on your APPSEC or OPSEC? Do none of the above questions make any sense, but you're interested in computer security?\r\n\r\nPDX Exploit Workshop is the longest running security meetup in Portland (10 years!). It's an open, self driven event for people interested in computer security. Whether you're a novice or career professional, all are welcome. It's always a good time to learn about security!\r\n\r\nWe spend this dedicated time each week researching and exploring topics of software and hardware security as well as working on personal and group projects. Occasionally we have presentations on our findings. Bring a willingness to learn, a curiosity about security, and/or a specific area of interest to share with others.\r\n\r\nThis group meets in the PDX Hackerspace mainspace which has comfy seating, deluxe wifi (thanks Kyle!), Club Mate soda in the snack shack, and hackable LED displays to play around with.\r\n\r\np.s. This event is open to everyone! No ^H membership is required to attend. All are welcome. That means you!",http://pdxhs.org,2020-02-26T19:00:00.000-08:00,2020-02-26T22:00:00.000-08:00,202394867,
1250476821,Nike Tech Talks with Fastly CTO Tyler McMullen,"We look forward to seeing you at the next Nike Tech Talks on February 27!\r\n\r\nFastly CTO Tyler McMullen will give a talk titled, \Making Functions as a Service Safe for Users.\\r\n\r\nAbstract: Functions as a Service has grown dramatically in popularity over the last few years. First, in centralized cloud computing, and now as the primary model of edge computing. The industry has put a lot of work into securing these environments against intruders; however, little has been said and less done to protect users against each other and against their own errors. In this talk, Tyler will introduce a new model for functions as a service, explain how it's implemented at Fastly, and talk about how it could change the way we think about end user security.\r\n\r\nSpeaker: Tyler McMullen is CTO at Fastly, the leading edge cloud platform, where he is responsible for evolving the system architecture and the company’s technology vision. Tyler leads a team of experienced technology innovators focused on internet scale and working on future-facing, ambitious projects and standards. As part of the founding team at Fastly, Tyler built the first versions of Fastly’s Instant Purging system, API, and Real-Time Analytics. Prior to joining Fastly, Tyler worked on large-scale web applications, text analysis, and performance. He can be found debating edge computing, networking, and distributed systems all over the world.\r\n\r\nPlease RSVP here: https://niketechtalksfeb272020.splashthat.com/\r\n\r\nSee you soon!\r\n\r\n\r\n\r\n",https://niketechtalksfeb272020.splashthat.com/,2020-02-27T16:30:00.000-08:00,2020-02-27T18:30:00.000-08:00,202394785,"Nike World Headquarters\r\nDecathlon Club Café\r\n15350 SW Koll Parkway\r\nBeaverton, OR 97006"
1250476808,BSD Pizza Night,"A meeting of folks interested in BSD operating systems and related technologies to get together, eat pizza, drink beer, and talk about what interesting things have been going on.\r\n",,2020-02-27T19:00:00.000-08:00,2020-02-27T21:00:00.000-08:00,202395069,
1250476836,CTRL-H Open House,"Thursdays are open house night here at CTRL-H. Jon and Melinda are available during this time to give guided tours, answer questions and show you all that the hackerspace has to offer.\r\n\r\nWe don't have an opening ceremony or any formal meeting. This is a time for you to eavesdrop on other peoples projects and get support on a project that you may need help with. Bring your laptop, projects, inventions, your technical toys and your broken microwave to CTRL-H and hack with friends.",http://pdxhs.org,2020-02-27T19:00:00.000-08:00,2020-02-27T21:00:00.000-08:00,202394867,
1250476629,Advanced Command Line,"Go further with the command line! Get to know grep, bash shortcuts, and other resources for working quickly and accurately in the command line. Basic proficiency required.\r\n\r\nRecommended Prerequisites: Command Line Basics (https://commandlinebasics.eventbrite.com)",https://www.eventbrite.com/e/advanced-command-line-learn-grep-and-bash-shortcuts-registration-46724830225,2020-02-28T10:30:00.000-08:00,2020-02-28T12:30:00.000-08:00,202389965,
1250476824,Online Statistical Process Control (SPC) Training - 3 Days,"Online Statistical Process Control (SPC) training curriculum provides participants with the analytical tools & methods necessary to plan & conduct experiments.\r\n\r\nThe objective of the Statistical Process Control Training (SPC)/Process Capability curriculum is to provide participants with the analytical tools and methods necessary to:\r\n\r\nUnderstand SPC fundamentals and the importance of reducing variation\r\nImplement control charting in order to assess process stability\r\nInterpret control chart signals and implement appropriate reaction plans\r\nDetermine appropriate sampling plans and sample sizes\r\nAssess process capability training (for normal and non-normal data)\r\nApply charting techniques for short production runs\r\nApply charting methods where multiple sources of variation may exist (e.g. multiple cavities, filling heads)\r\nApply SPC for naturally trending data (e.g. due to tool wear)\r\nDetermine the appropriate type of chart for a given process\r\nAvoid common misapplications of SPC in practice",https://www.integral-concepts.com/statistical-methods-training/spc-and-process-capability/,2020-02-29T10:00:00.000-08:00,2020-03-03T11:00:00.000-08:00,202396481,"Integral Concepts, Inc.\r\nP.O. Box 251652\r\nWest Bloomfield, MI 48325\r\nPhone: 248-884-2276"
1250476589,"Open Source Peer Mentoring (Monday Python, for Python JavaScript, Django, React and all open source)","We normally have 12- 24 attendees - some people register on Meetup, others show up every week or see the event on Calagator. All are welcome. Pizza and beverages are served. Parking is free!\r\n\r\nBring your laptop. Learn and/or share your existing knowledge with others. This group focuses on Python, Django, JavaScript, jQuery, SQL, CSS and HTML. Other languages are welcome.\r\n\r\nThis week we will do introductions at 6:20 then pair up mentors and learners and/or work on projects.\r\n\r\nSet aside one night a week to become a better developer, pick up new skills, and get help with your projects and learning. We'll have mentors on hand and a community of other learners to meet and work with.\r\n\r\nThis event is beginner friendly, we can help get you started with programming, support your online learning, or just talk about where you are at and what comes next.\r\n\r\nFree parking! Save this number in case you need help finding us: (541) 602-6215 We are at 2828 SW Corbett Ave #208, inside the Portland State Business Accelerator, and near the International School.",https://www.meetup.com/Portland-Programmer-Network/events/mbpkqlywdbkc/,2020-03-02T18:00:00.000-08:00,2020-03-02T21:30:00.000-08:00,202395100,In the PSU Business Accelerator in Suite 208. Free Parking!\r\n
1250476837,Dorkbot Meetup,"Part hackathon, part geek social, these biweekly meetings are a time for you to come join others for insight, inspiration or just insanity.\r\n\r\nBring your toys for others to see, or come see what others have been painstakingly chipping away at in their spare time.\r\n\r\nWhether it's code or chips, hacking of all sorts is encouraged. But we also like to hear your crazy ideas, so please come join us and bring your willingness to share your brilliance.\r\n\r\np.s. This event is open to everyone, dork or robot. No ^H membership is required to attend. All are welcome. That means you!",https://dorkbotpdx.org/,2020-03-02T19:00:00.000-08:00,2020-03-02T22:00:00.000-08:00,202394867,
1250476745,PDXWIT Presents: Vancouver Mixer,"***Registration through Eventbrite [https://www.eventbrite.com/e/pdxwit-presents-vancouver-mixer-tickets-91383034115] is required to gain entry to this event ***\r\n\r\nThe Power of Networking!\r\n\r\nMost of us remember our first job: babysitting, dog walking, or pet sitting the neighbor's fish. Most of us don't realize that we got our first job thanks to networking. It was who we knew that needed these jobs done, not what we knew. When it comes to jobs as adults, the same principles apply. Learn how to get to know the right people, grow your network, stand out at networking events, and leverage the people you meet for your next career move with Hannah Michelotti. She is the CEO and founder of Articulate LLC where she does public speaking, presenting, pitching, and communication coaching for clients and businesses. She helps clients and businesses that want to grow their networks, gain more clients, and increase revenue. She'll have great information to share whether you're going for your first tech job or reinventing yourself for your next tech job.\r\n\r\nAgenda:\r\n\r\n5:30 p.m. - Doors open and Networking\r\n\r\n6:30 to 6:40 p.m. - PDXWIT Announcements\r\n\r\n6:40 to 7:00 p.m. - Speaker Presentation\r\n\r\n7:00 p.m. - Networking\r\n\r\n7:30 p.m. - Event ends\r\n\r\nEvent FAQ\r\n\r\nQ: Will there be gender neutral restrooms?\r\n\r\nA: Yes.\r\n\r\nQ: Is the space ADA accessible?\r\n\r\nA: Yes.\r\n\r\nQ: Will there be food and drink at this event?\r\n\r\nA: Yes.\r\n\r\nQ: What is the parking situation?\r\n\r\nA: Yes. There is parking available for a nominal fee.\r\n\r\nQ: Is there any special information that might help me find the entrance?\r\n\r\nA: The South Patio entrance is the main entrance to the space. There is also an East entrance which is near the bathrooms. The North entrance to the building is our Office of Student Involvement, so we recommend using another entrance. The doors should stay open for the duration of the event .\r\n\r\nQ: Is there secured bike parking?\r\n\r\nA: Bike Parking: https://www.vancouver.wsu.edu/parking-services/alternative-commute-options\r\n\r\nQ: Should I consider using public transportation?\r\n\r\nA:https://www.vancouver.wsu.edu/parking-services/alternative-commute-options\r\n\r\nQ: Can I bring my dog?\r\n\r\nA: No, we ask that you leave your furry friend home.\r\n\r\nPurpose:\r\n\r\nPDXWIT is a community-based non-profit organization. Our purpose is to strengthen the Portland women in tech community by offering educational programs, partnerships, mentorships, resources and opportunities. We are unifying a supportive environment for current and potential women in tech, all of whom are committed to helping each other. Our goal is to bring together and empower women in tech and to encourage others to pursue tech careers. This is our step towards reducing the gender imbalance in the industry and addressing the current negative effects of that imbalance on women.\r\n\r\nOur events are inclusive. ALL people who support our purpose are welcome.",https://www.pdxwit.org,2020-03-03T17:30:00.000-08:00,2020-03-03T19:30:00.000-08:00,202396474,
1250476828,@DAMAPDX Kafka Fundaments with Brian Walter from Confluent,"Presented by Brian Walter\r\nConfluent\r\nIncludes a demo and extended Q&A session\r\n\r\nWhen\r\n\r\nMarch 4th, 2020\r\n\r\nSchedule\r\n\r\n8:30 – 9:00 – Snacks and warm-up\r\n9:00 – 10:30 – Presentation\r\n\r\nStandard Insurance Tower Atrium (900 SW 5th, please note Standard Ins. has multiple downtown locations)\r\n\r\nCost\r\n\r\nFree for members (including ALL employees of corporate members)\r\n$15 for non-members\r\n$5 for students with valid student ID",https://damapdx.org/2020/02/12/save-the-date-march-4th-kafka-fundamentals/,2020-03-04T20:30:00.000-08:00,2020-03-04T22:30:00.000-08:00,202395985,"Standard Insurance Center, 900 SW 5th Ave, Portland, OR 97204, USA"
1250476775,One-on-One Community Tech Appointment,"Have a Computer Question?\r\nBook today for one-on-one tech help! Learn valuable computer skills, find answers to your questions, and get technical advice through an appointment with a Free Geek volunteer mentor. \r\nThis is a free, volunteer-powered service. When registering, you must sign a release to participate.\r\n\r\nDetails and What to Bring:\r\nPlease bring your device (laptop and power cord, or desktop tower only) and request an Equipment Pass when you arrive.\r\nVolunteers may be able to help with smartphones and tablets based on capacity.\r\n\r\nWhat Can I Get Help With?\r\n\r\nUsing your Linux computer\r\nRunning updates\r\nInstalling software\r\nLibreOffice help \r\nAccessing and using the internet\r\nTroubleshoot a computer problem\r\nStart using privacy and safety tools like a password manager or VPN\r\nAnd more!",https://communitytech.eventbrite.com,2020-03-05T10:30:00.000-08:00,2020-03-05T11:30:00.000-08:00,202389965,
1250476776,One-on-One Community Tech Appointment,"Have a Computer Question?\r\nBook today for one-on-one tech help! Learn valuable computer skills, find answers to your questions, and get technical advice through an appointment with a Free Geek volunteer mentor. \r\nThis is a free, volunteer-powered service. When registering, you must sign a release to participate.\r\n\r\nDetails and What to Bring:\r\nPlease bring your device (laptop and power cord, or desktop tower only) and request an Equipment Pass when you arrive.\r\nVolunteers may be able to help with smartphones and tablets based on capacity.\r\n\r\nWhat Can I Get Help With?\r\n\r\nUsing your Linux computer\r\nRunning updates\r\nInstalling software\r\nLibreOffice help \r\nAccessing and using the internet\r\nTroubleshoot a computer problem\r\nStart using privacy and safety tools like a password manager or VPN\r\nAnd more!",https://communitytech.eventbrite.com,2020-03-05T11:30:00.000-08:00,2020-03-05T12:30:00.000-08:00,202389965,
1250476028,Accelerate Biotech & Digital Health Happy Hour,"Please join us for our July Accelerate Biotech & Digital Health PDX Happy Hour at the Oregon Bioscience Incubator (OBI) / OTRADI!\r\n\r\nCome mingle with your fellow biotech and digital health enthusiasts, help build community, and share your ideas on how to further accelerate the growth of these promising sectors in Portland.\r\n\r\nThese happy hours brings together creative and driven professionals who are passionate about promoting the growth of Portland's Biotech and Digital Health sectors. This is a great opportunity to network and build relationships with individuals working across these sectors in both academia and industry. Enjoy a free drink, build community, and contribute your ideas and efforts towards accelerating Biotech and Digital Health in PDX.",,2020-03-05T17:30:00.000-08:00,2020-03-05T19:00:00.000-08:00,202396070,"Although we have some parking onsite, it is limited and not guaranteed. We recommend taking public transportation in the form of bus (bus 35 drops off on Macadam and we are a block down the road) or streetcar. The streetcar is less than a 10 minute walk from our location."
1250476822,Women Who Code Portland - International Women's Day @ Nike,"Join Women Who Code Portland on March 5th as we celebrate International Women’s Day at Nike! We are thrilled to invite you to a fun evening including a panel discussion on breaking barriers for women in tech, networking, and food + drinks. Women at Nike will discuss their experiences and the steps they have taken to move past barriers themselves and remove barriers for other women in tech. Come enjoy food, great swag and the company of your fellow technologists!\r\n\r\n⌚️ Agenda ⌚️\r\n\r\n5:30pm - 6:00pm - Doors Open + Networking\r\n6:00pm - 6:15pm - Introduction from WWCode\r\n6:15pm - 6:30pm - Welcome from Nike - Ratnakar Lavu, Chief Digital Information Officer\r\n6:30pm - 7:30pm - Panel led by moderator Tricia Radcliffe, Director, WWCode Portland\r\n7:30pm - 7:45pm - Closing remarks - Skip Potter, CTO & VP of Serve, Nike\r\n7:45pm - 8:00pm - Raffle Announcement - Laurie Basset, Sr Director, Digital Engineering, Nike & Owyn Richen, Sr Director - Platform Development, Nike\r\n8:00pm - 8:30pm - Networking + Wrap Up\r\n\r\n👩🏽 Our Panelists 👩🏽\r\n\r\n- Candice Tang - Senior Director, Reliability Engineering\r\n- Hollie Newton - Vice President, Reliability\r\n- Kendra Elford - Sr Software Manager\r\n- Tricia Radcliffe - Moderator - Director, WWCode Portland\r\n\r\n✨ Code of Conduct ✨\r\n\r\nWWCode is an inclusive community, dedicated to providing an empowering experience for everyone who participates in or supports our community, regardless of gender, gender identity and expression, sexual orientation, ability, physical appearance, body size, race, ethnicity, age, religion, socioeconomic status, caste or creed. Our events are intended to inspire women to excel in technology careers, and anyone who is there for this purpose is welcome. We do not tolerate harassment of members in any form.\r\n\r\nOur Code of Conduct (http://www.womenwhocode.com/codeofconduct) applies to all WWCode events and online communities. If you would like to report an incident, please reach out to one of our volunteers or submit an incident report form: http://bit.ly/wwcode-incident-report.\r\n\r\n",https://wwcodepdx-iwd2020-nike.eventbrite.com,2020-03-05T17:30:00.000-08:00,2020-03-05T20:30:00.000-08:00,202394785,"Q: Is the space ADA accessible?\r\n\r\nA: Yes.\r\n\r\nQ: Will there be gender neutral restrooms?\r\n\r\nA: Yes.\r\n\r\nQ: How do I get to the venue?\r\n\r\nA. Please see this PDF for detailed directions to the venue: https://drive.google.com/file/d/15dhYf9mnkSJHYz1qyphc7E0NwK4fVH-H/view\r\n\r\nQ: Will there be food and drinks at this event?\r\n\r\nA: Yes, there will be food."
1250476738,Portland CoffeeOps - DevOps Discussions!,"We're a welcoming community of folx who gather to talk about software development + operations (Dev + Ops) tools and culture in downtown Portland. We meet every other Friday at the Puppet office, on the 5th floor. The elevators don't open until 8 am!\r\n\r\nOur Lean Coffee (http://leancoffee.org/) format allows us to talk about a diverse range of topics.\r\n\r\nWe follow the Contributor Covenant code of conduct (https://github.com/CoffeeOps/Seattle/blob/master/code-of-conduct.md).\r\n\r\nAgenda:\r\n8:00 - 8:10 Mingle and generate topics\r\n8:10 - 8:20 Get into groups, introduce and vote on topics\r\n8:20 - 9:15 Discussions\r\n9:15 - 9:30 Takeaways and wrap up",https://www.meetup.com/Portland-DevOps-GroundUp,2020-03-06T08:00:00.000-08:00,2020-03-06T09:30:00.000-08:00,202395593,"The elevators open at 8 am, and we will be on the 5th floor!  We won't start discussions until 8:15 am. Please check-in at the Puppet desk, and put \Lucy Wyman\ or \Ben Ford\ as your host!"
1250476777,Hardware Basics 1 -- Great for kids!,"This workshop is an introduction to computer hardware. Students will identify basic components of a desktop and laptop computer, learn what role each part plays, and identify where those parts go inside the computer. Students learn what makes a computer “a computer” and a basic framework for computer safety and troubleshooting. \r\n\r\nNo prior knowledge is necessary.\r\n\r\n",https://www.eventbrite.com/e/hardware-basics-1-registration-69217534509,2020-03-06T13:00:00.000-08:00,2020-03-06T15:30:00.000-08:00,202389965,
1250476754,Global Legal Hackathon,Develop tech tools and startup ideas to facilitate access to justice and progress the business of law.,https://globallegalhackathon.com/,2020-03-06T16:00:00.000-08:00,2020-03-08T19:00:00.000-07:00,202391320,
1250476778,Hardware Basics 2,"This workshop is an introduction to computer hardware! Students will identify basic components of desktop and laptop computers, learn what role each part plays, and identify where those parts go inside of a computer. Students will learn what makes a computer a “computer,” and a basic framework for computer safety and troubleshooting.\r\n\r\nNo prior knowledge is necessary, but we recommend taking Fundamentals of a Computer Technician and Hardware Basics 1 first.\r\n\r\nRecommended Prerequisites: Fundamentals of a Computer Technician & Hardware Basics 1\r\n\r\n",https://www.eventbrite.com/e/hardware-basics-2-registration-75038011713,2020-03-07T10:30:00.000-08:00,2020-03-07T12:30:00.000-08:00,202389965,
1250476779,Simple 3D Animation in Blender,"Blender is a free, open source 3D creation suite. This class is an introduction to Blender. Learn how to navigate within Blender, create and edit simple 3D models, and add basic lighting to your art. Take this class as many times as you'd like. Bring a project—there will be plenty of time to work on it!\r\n\r\n",https://www.eventbrite.com/e/simple-3d-animation-with-blender-tickets-55984992620,2020-03-07T13:00:00.000-08:00,2020-03-07T15:00:00.000-08:00,202389965,
